Benchmark/1-4            	  500000	      3432 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  500000	      3400 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  500000	      3404 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  500000	      3407 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  500000	      3408 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  500000	      3435 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  500000	      3451 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  500000	      3417 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  500000	      3433 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  500000	      3405 ns/op	    1600 B/op	     100 allocs/op
Benchmark/10-4           	   50000	     34743 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   50000	     34766 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   50000	     34304 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   50000	     35973 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   50000	     34213 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   50000	     34122 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   50000	     34443 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   50000	     34723 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   50000	     34231 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   50000	     34281 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/100-4          	    5000	    341721 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    5000	    336988 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    5000	    345222 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    5000	    340610 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    5000	    339591 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    5000	    336823 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    5000	    340956 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    5000	    340095 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    5000	    341245 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    5000	    336695 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/1000-4         	     500	   3364353 ns/op	 1600000 B/op	  100000 allocs/op
Benchmark/1000-4         	     500	   3341738 ns/op	 1600000 B/op	  100000 allocs/op
Benchmark/1000-4         	     500	   3348844 ns/op	 1600000 B/op	  100000 allocs/op
Benchmark/1000-4         	     500	   3340187 ns/op	 1600000 B/op	  100000 allocs/op
Benchmark/1000-4         	     500	   3360345 ns/op	 1600000 B/op	  100000 allocs/op
Benchmark/1000-4         	     500	   3345255 ns/op	 1600000 B/op	  100000 allocs/op
Benchmark/1000-4         	     500	   3347489 ns/op	 1600000 B/op	  100000 allocs/op
Benchmark/1000-4         	     500	   3341398 ns/op	 1600000 B/op	  100000 allocs/op
Benchmark/1000-4         	     500	   3333045 ns/op	 1600000 B/op	  100000 allocs/op
Benchmark/1000-4         	     500	   3360662 ns/op	 1600000 B/op	  100000 allocs/op
Benchmark/10000-4        	      50	  37185413 ns/op	30089600 B/op	 1006800 allocs/op
Benchmark/10000-4        	      50	  37380962 ns/op	30089600 B/op	 1006800 allocs/op
Benchmark/10000-4        	      50	  37262860 ns/op	30089600 B/op	 1006800 allocs/op
Benchmark/10000-4        	      50	  37185265 ns/op	30089600 B/op	 1006800 allocs/op
Benchmark/10000-4        	      50	  37221638 ns/op	30089600 B/op	 1006800 allocs/op
Benchmark/10000-4        	      50	  37333888 ns/op	30089600 B/op	 1006800 allocs/op
Benchmark/10000-4        	      30	  37083951 ns/op	30089600 B/op	 1006800 allocs/op
Benchmark/10000-4        	      50	  37104971 ns/op	30089600 B/op	 1006800 allocs/op
Benchmark/10000-4        	      50	  37198856 ns/op	30089600 B/op	 1006800 allocs/op
Benchmark/10000-4        	      50	  37318914 ns/op	30089600 B/op	 1006800 allocs/op
Benchmark/100000-4       	       3	 389762329 ns/op	319958400 B/op	10077200 allocs/op
Benchmark/100000-4       	       3	 413036972 ns/op	319958432 B/op	10077200 allocs/op
Benchmark/100000-4       	       3	 403615839 ns/op	319958400 B/op	10077200 allocs/op
Benchmark/100000-4       	       3	 398286135 ns/op	319958400 B/op	10077200 allocs/op
Benchmark/100000-4       	       3	 389633416 ns/op	319958400 B/op	10077200 allocs/op
Benchmark/100000-4       	       3	 389517629 ns/op	319958400 B/op	10077200 allocs/op
Benchmark/100000-4       	       3	 389948142 ns/op	319958400 B/op	10077200 allocs/op
Benchmark/100000-4       	       3	 391034259 ns/op	319958400 B/op	10077200 allocs/op
Benchmark/100000-4       	       3	 388685913 ns/op	319958400 B/op	10077200 allocs/op
Benchmark/100000-4       	       3	 396849641 ns/op	319958400 B/op	10077200 allocs/op
