Benchmark/1-4                	  200000	      7236 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  200000	      7088 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  200000	      7094 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  200000	      7108 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  200000	      7105 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  200000	      7088 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  200000	      7070 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  200000	      7251 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  200000	      7088 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  200000	      7078 ns/op	    6400 B/op	     200 allocs/op
Benchmark/10-4               	   20000	     69003 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   20000	     69015 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   20000	     69338 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   20000	     69907 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   20000	     69263 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   20000	     72034 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   20000	     74089 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   20000	     70850 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   20000	     73999 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   20000	     70184 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/100-4              	    2000	    683331 ns/op	  640000 B/op	   20000 allocs/op
Benchmark/100-4              	    2000	    681474 ns/op	  640000 B/op	   20000 allocs/op
Benchmark/100-4              	    2000	    723209 ns/op	  640000 B/op	   20000 allocs/op
Benchmark/100-4              	    2000	    683535 ns/op	  640000 B/op	   20000 allocs/op
Benchmark/100-4              	    2000	    679011 ns/op	  640000 B/op	   20000 allocs/op
Benchmark/100-4              	    2000	    693592 ns/op	  640000 B/op	   20000 allocs/op
Benchmark/100-4              	    2000	    782223 ns/op	  640000 B/op	   20000 allocs/op
Benchmark/100-4              	    2000	    684893 ns/op	  640000 B/op	   20000 allocs/op
Benchmark/100-4              	    2000	    757896 ns/op	  640000 B/op	   20000 allocs/op
Benchmark/100-4              	    2000	    697444 ns/op	  640000 B/op	   20000 allocs/op
Benchmark/1000-4             	     200	   7593490 ns/op	 6400000 B/op	  200000 allocs/op
Benchmark/1000-4             	     200	   7171248 ns/op	 6400000 B/op	  200000 allocs/op
Benchmark/1000-4             	     200	   7092659 ns/op	 6400000 B/op	  200000 allocs/op
Benchmark/1000-4             	     200	   7558854 ns/op	 6400000 B/op	  200000 allocs/op
Benchmark/1000-4             	     200	   7078737 ns/op	 6400000 B/op	  200000 allocs/op
Benchmark/1000-4             	     200	   6967070 ns/op	 6400000 B/op	  200000 allocs/op
Benchmark/1000-4             	     200	   7175546 ns/op	 6400000 B/op	  200000 allocs/op
Benchmark/1000-4             	     200	   7082660 ns/op	 6400000 B/op	  200000 allocs/op
Benchmark/1000-4             	     200	   6906304 ns/op	 6400000 B/op	  200000 allocs/op
Benchmark/1000-4             	     200	   7434751 ns/op	 6400000 B/op	  200000 allocs/op
Benchmark/10000-4            	      20	  73213804 ns/op	64000002 B/op	 2000000 allocs/op
Benchmark/10000-4            	      20	  71147177 ns/op	64000002 B/op	 2000000 allocs/op
Benchmark/10000-4            	      20	  76308784 ns/op	64000002 B/op	 2000000 allocs/op
Benchmark/10000-4            	      20	  72079949 ns/op	64000002 B/op	 2000000 allocs/op
Benchmark/10000-4            	      20	  70988245 ns/op	64000002 B/op	 2000000 allocs/op
Benchmark/10000-4            	      20	  71157157 ns/op	64000002 B/op	 2000000 allocs/op
Benchmark/10000-4            	      20	  73085910 ns/op	64000002 B/op	 2000000 allocs/op
Benchmark/10000-4            	      20	  70621375 ns/op	64000002 B/op	 2000000 allocs/op
Benchmark/10000-4            	      20	  70938977 ns/op	64000002 B/op	 2000000 allocs/op
Benchmark/10000-4            	      20	  75312064 ns/op	64000007 B/op	 2000000 allocs/op
Benchmark/100000-4           	       1	2088583168 ns/op	640000048 B/op	20000001 allocs/op
Benchmark/100000-4           	       1	1831797906 ns/op	640000048 B/op	20000001 allocs/op
Benchmark/100000-4           	       1	1910821731 ns/op	640000048 B/op	20000001 allocs/op
Benchmark/100000-4           	       1	2033854810 ns/op	640000048 B/op	20000001 allocs/op
Benchmark/100000-4           	       1	2297399604 ns/op	640000144 B/op	20000002 allocs/op
Benchmark/100000-4           	       1	2225812219 ns/op	640000048 B/op	20000001 allocs/op
Benchmark/100000-4           	       1	2348910201 ns/op	640000048 B/op	20000001 allocs/op
Benchmark/100000-4           	       1	1926982234 ns/op	640000048 B/op	20000001 allocs/op
Benchmark/100000-4           	       1	1934021586 ns/op	640000048 B/op	20000001 allocs/op
Benchmark/100000-4           	       1	1989714685 ns/op	640000048 B/op	20000001 allocs/op
