Benchmark/1-4          	10000000	       177 ns/op	     176 B/op	       5 allocs/op
Benchmark/1-4          	10000000	       180 ns/op	     176 B/op	       5 allocs/op
Benchmark/1-4          	10000000	       175 ns/op	     176 B/op	       5 allocs/op
Benchmark/1-4          	10000000	       177 ns/op	     176 B/op	       5 allocs/op
Benchmark/1-4          	10000000	       176 ns/op	     176 B/op	       5 allocs/op
Benchmark/1-4          	10000000	       176 ns/op	     176 B/op	       5 allocs/op
Benchmark/1-4          	10000000	       176 ns/op	     176 B/op	       5 allocs/op
Benchmark/1-4          	10000000	       175 ns/op	     176 B/op	       5 allocs/op
Benchmark/1-4          	10000000	       176 ns/op	     176 B/op	       5 allocs/op
Benchmark/1-4          	10000000	       176 ns/op	     176 B/op	       5 allocs/op
Benchmark/10-4         	 1000000	      1454 ns/op	    1328 B/op	      41 allocs/op
Benchmark/10-4         	 1000000	      1406 ns/op	    1328 B/op	      41 allocs/op
Benchmark/10-4         	 1000000	      1455 ns/op	    1328 B/op	      41 allocs/op
Benchmark/10-4         	 1000000	      1473 ns/op	    1328 B/op	      41 allocs/op
Benchmark/10-4         	 1000000	      1459 ns/op	    1328 B/op	      41 allocs/op
Benchmark/10-4         	 1000000	      1411 ns/op	    1328 B/op	      41 allocs/op
Benchmark/10-4         	 1000000	      1402 ns/op	    1328 B/op	      41 allocs/op
Benchmark/10-4         	 1000000	      1403 ns/op	    1328 B/op	      41 allocs/op
Benchmark/10-4         	 1000000	      1413 ns/op	    1328 B/op	      41 allocs/op
Benchmark/10-4         	 1000000	      1390 ns/op	    1328 B/op	      41 allocs/op
Benchmark/100-4        	  100000	     13487 ns/op	   12848 B/op	     401 allocs/op
Benchmark/100-4        	  100000	     13386 ns/op	   12848 B/op	     401 allocs/op
Benchmark/100-4        	  100000	     13453 ns/op	   12848 B/op	     401 allocs/op
Benchmark/100-4        	  100000	     13433 ns/op	   12848 B/op	     401 allocs/op
Benchmark/100-4        	  100000	     13435 ns/op	   12848 B/op	     401 allocs/op
Benchmark/100-4        	  100000	     13412 ns/op	   12848 B/op	     401 allocs/op
Benchmark/100-4        	  100000	     13491 ns/op	   12848 B/op	     401 allocs/op
Benchmark/100-4        	  100000	     13428 ns/op	   12848 B/op	     401 allocs/op
Benchmark/100-4        	  100000	     13419 ns/op	   12848 B/op	     401 allocs/op
Benchmark/100-4        	  100000	     13416 ns/op	   12848 B/op	     401 allocs/op
Benchmark/1000-4       	   10000	    135625 ns/op	  128048 B/op	    4001 allocs/op
Benchmark/1000-4       	   10000	    136882 ns/op	  128048 B/op	    4001 allocs/op
Benchmark/1000-4       	   10000	    135716 ns/op	  128048 B/op	    4001 allocs/op
Benchmark/1000-4       	   10000	    135447 ns/op	  128048 B/op	    4001 allocs/op
Benchmark/1000-4       	   10000	    135321 ns/op	  128048 B/op	    4001 allocs/op
Benchmark/1000-4       	   10000	    135513 ns/op	  128048 B/op	    4001 allocs/op
Benchmark/1000-4       	   10000	    135503 ns/op	  128048 B/op	    4001 allocs/op
Benchmark/1000-4       	   10000	    134402 ns/op	  128048 B/op	    4001 allocs/op
Benchmark/1000-4       	   10000	    136425 ns/op	  128048 B/op	    4001 allocs/op
Benchmark/1000-4       	   10000	    137282 ns/op	  128048 B/op	    4001 allocs/op
Benchmark/10000-4      	    1000	   1421074 ns/op	 1280048 B/op	   40001 allocs/op
